loc,Spotify_ID,Title,Year,Artist,polarity,subjectivity,sentiment
2810,5Ue25r0VGvZR7vaw3iB0gZ,Turn All the Lights On (feat. Ne-Yo),2011,T-Pain,0.07720588235294118,0.4764705882352941,"Sentiment(polarity=0.07720588235294118, subjectivity=0.4764705882352941)"
934,3jlbL2OTD5YmIunYzgQTAN,Live Your Life,2011,T.I.,0.07710089617984354,0.4941311612364243,"Sentiment(polarity=0.07710089617984354, subjectivity=0.4941311612364243)"
2728,6HTprulGfeFVrLLvfi3t8a,Mr. Saxobeat - Radio Edit,2010,Alexandra Stan,0.07692307692307693,0.6769230769230768,"Sentiment(polarity=0.07692307692307693, subjectivity=0.6769230769230768)"
4051,0yD66650JxhqKbW76C2qCo,Country Girl (Shake It For Me),2012,Luke Bryan,0.07656250000000002,0.4625000000000001,"Sentiment(polarity=0.07656250000000002, subjectivity=0.4625000000000001)"
7219,13HVjjWUZFaWilh2QUJKsP,Let It Go,2017,James Bay,0.0761904761904762,0.5650793650793651,"Sentiment(polarity=0.0761904761904762, subjectivity=0.5650793650793651)"
8889,5K7mUkx5BLMFan9KLZ3bJY,Do Ya Like X Resonance - Slowed to Perfection,2017,inxane,0.07550648687441142,0.48603745485820976,"Sentiment(polarity=0.07550648687441142, subjectivity=0.48603745485820976)"
1639,4E5P1XyAFtrjpiIxkydly4,Replay,2010,Iyaz,0.07500000000000002,0.3138888888888889,"Sentiment(polarity=0.07500000000000002, subjectivity=0.3138888888888889)"
1842,6habFhsOp2NvshLv26DqMb,Despacito,2017,Luis Fonsi,0.075,0.475,"Sentiment(polarity=0.075, subjectivity=0.475)"
8962,2f14Vwn28w1soYnolluueL,Young Folks,2016,Peter Bjorn and John,0.07499999999999998,0.34642857142857153,"Sentiment(polarity=0.07499999999999998, subjectivity=0.34642857142857153)"
9529,0mlxHb4jbPr1PUBUv0WHRS,Stamp On It,2017,GOT the beat,0.07472527472527471,0.41318681318681316,"Sentiment(polarity=0.07472527472527471, subjectivity=0.41318681318681316)"
5172,4Ta4APDmFtI1lo8pjuYXBK,LAY LAY (Remix),2012,Nikolin Patrev,0.0738095238095238,0.5035714285714287,"Sentiment(polarity=0.0738095238095238, subjectivity=0.5035714285714287)"
2253,5N8J0DI5bQCKchiRBPidKl,Pain or Pleasure,2010,Brandon Lang,0.07374612060733383,0.4822177465100259,"Sentiment(polarity=0.07374612060733383, subjectivity=0.4822177465100259)"
10486,6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,2021,Ritt Momney,0.07331932773109244,0.5747899159663865,"Sentiment(polarity=0.07331932773109244, subjectivity=0.5747899159663865)"
9665,6HNhn75avS6POORUzUpi70,Ich Schieß Mich Weg,2017,HIGHTKK,0.0731353861192571,0.543763440860215,"Sentiment(polarity=0.0731353861192571, subjectivity=0.543763440860215)"
10608,39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,2018,THE SCOTTS,0.07270238095238095,0.3112857142857143,"Sentiment(polarity=0.07270238095238095, subjectivity=0.3112857142857143)"
6106,1almCHdsfikRPfVB9VrEdT,Little Do You Know,2013,Alex & Sierra,0.07258064516129031,0.532258064516129,"Sentiment(polarity=0.07258064516129031, subjectivity=0.532258064516129)"
2187,2oL5heScuVpyudvqNES80x,Saturdays,2010,World Fusion,0.07181342140104999,0.5356268044670118,"Sentiment(polarity=0.07181342140104999, subjectivity=0.5356268044670118)"
5184,0FHCznS6zozYwFZu8kQJST,Love You Like A Love Song - Slowed,2012,slowo,0.07145494273658828,0.5334275165762509,"Sentiment(polarity=0.07145494273658828, subjectivity=0.5334275165762509)"
11347,33GUAPKqFS56qvW54hbI65,"thank u, next",2020,Dan Berk,0.07137670636073191,0.49855123577168314,"Sentiment(polarity=0.07137670636073191, subjectivity=0.49855123577168314)"
7283,3KuZx7FPNcqXG8YFN5Y0OG,"Faith - From ""Sing"" Original Motion Picture Soundtrack",2015,Stevie Wonder,0.07137670636073191,0.49855123577168314,"Sentiment(polarity=0.07137670636073191, subjectivity=0.49855123577168314)"
6361,2VAKDoFBXkjz8t5YMyzqdO,Happiness,2021,Vella,0.0710858585858586,0.461111111111111,"Sentiment(polarity=0.0710858585858586, subjectivity=0.461111111111111)"
7190,1VyiUi0mRnSKgtHa5dBoUd,Spirits,2017,The Strumbellas,0.07083333333333333,0.3583333333333332,"Sentiment(polarity=0.07083333333333333, subjectivity=0.3583333333333332)"
7258,23rdcrD0Eky4vYn2TZidxJ,Runaway,2014,AURORA,0.07083333333333332,0.5708333333333332,"Sentiment(polarity=0.07083333333333332, subjectivity=0.5708333333333332)"
11275,7B2rgsfMqzDCwyChJn0TKr,3 Vets,2020,The Future Kingz,0.07048611111111112,0.4836805555555556,"Sentiment(polarity=0.07048611111111112, subjectivity=0.4836805555555556)"
11273,74LMZPCWbRGmJSCk5pDR5O,Big Mood,2020,PAST,0.07046238785369219,0.48594720496894406,"Sentiment(polarity=0.07046238785369219, subjectivity=0.48594720496894406)"
6034,5negLbth2gtd9CTItq2aS0,Runway,2014,NAVA,0.07,0.635,"Sentiment(polarity=0.07, subjectivity=0.635)"
2543,05ZACkzW8YbRq3eFgIfSNB,Springsteen,2011,Eric Church,0.0697860962566845,0.46791443850267384,"Sentiment(polarity=0.0697860962566845, subjectivity=0.46791443850267384)"
4063,0tr0D36L1RwPdUTFfyNq37,Tonight Is the Night,2012,Outasight,0.0697714404497941,0.5176627886002888,"Sentiment(polarity=0.0697714404497941, subjectivity=0.5176627886002888)"
11631,0kTIH2zbc1jvIHoCOCoNnr,you broke me first - Luca Schreiner Remix,2022,Tate McRae,0.06944444444444446,0.37222222222222234,"Sentiment(polarity=0.06944444444444446, subjectivity=0.37222222222222234)"
321,7g13jf3zqlP5S68Voo5v9m,Dancing On My Own - Radio Edit,2011,Robyn,0.0689033189033189,0.5412518037518038,"Sentiment(polarity=0.0689033189033189, subjectivity=0.5412518037518038)"
11068,1xFfbxmfenEpn4WawGWXiA,Walk Man,2019,Tiny Meat Gang,0.06868131868131863,0.4013736263736265,"Sentiment(polarity=0.06868131868131863, subjectivity=0.4013736263736265)"
8758,5BkBcXJ0rDRlnzh3tmknxI,Party With A Jagaban,2017,Midas the Jagaban,0.06862745098039216,0.4915032679738562,"Sentiment(polarity=0.06862745098039216, subjectivity=0.4915032679738562)"
11310,1PRK8nwjcVenWC89YE70JN,Use Somebody,2020,dvsn,0.06818181818181818,0.5,"Sentiment(polarity=0.06818181818181818, subjectivity=0.5)"
2792,0xyRSHwt0Z2860uLgjXiok,Not All About the Money - Video Edit,2011,Timati,0.06794197804259727,0.4802709588313306,"Sentiment(polarity=0.06794197804259727, subjectivity=0.4802709588313306)"
8842,1hBfrEd6RoJYxhi7kPeW8e,show up 25,2017,Cash carti,0.06746086105675146,0.4517498369210697,"Sentiment(polarity=0.06746086105675146, subjectivity=0.4517498369210697)"
11446,4K5NPDKkh6BEC9g88TlE33,身后,2020,space x,0.06733320215138397,0.5155536752809479,"Sentiment(polarity=0.06733320215138397, subjectivity=0.5155536752809479)"
9985,1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,2020,Sech,0.06666666666666668,0.4666666666666666,"Sentiment(polarity=0.06666666666666668, subjectivity=0.4666666666666666)"
4261,5fN9LwMOthJpt19jcZiscb,Down South,2022,Alessiah,0.06655462184873949,0.32322128851540616,"Sentiment(polarity=0.06655462184873949, subjectivity=0.32322128851540616)"
3160,4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",2013,A$AP Rocky,0.06649350649350651,0.46222222222222226,"Sentiment(polarity=0.06649350649350651, subjectivity=0.46222222222222226)"
11106,3Zcv9IeYgCvEhxFTfsduaQ,Lil Boat,2019,88GLAM,0.06586921850079742,0.5531100478468901,"Sentiment(polarity=0.06586921850079742, subjectivity=0.5531100478468901)"
7859,1l0wPhFZP1kWkZNQrrYrGy,RUNNING,2015,NF,0.06464646464646463,0.4107323232323232,"Sentiment(polarity=0.06464646464646463, subjectivity=0.4107323232323232)"
5025,6eyUsfAm4oskVxLpeLJRJb,Habibi Afghan,2012,Mustafa Saboori,0.06411691542288557,0.43748223169864964,"Sentiment(polarity=0.06411691542288557, subjectivity=0.43748223169864964)"
11104,4rr19p6NPfg8oUazZQnkS8,Fuck It up (feat. Yg),2019,Kamaiyah,0.06387163561076606,0.49140786749482407,"Sentiment(polarity=0.06387163561076606, subjectivity=0.49140786749482407)"
11640,37hEQdTGZ5qDjtTXWi7U1G,Everybody’s Free (To Feel Good),2022,Piero Pirupa,0.06384411196911198,0.4829564832689836,"Sentiment(polarity=0.06384411196911198, subjectivity=0.4829564832689836)"
3235,2OQJKTtrH482waGFmOfJni,We Own It (Fast & Furious),2012,2 Chainz,0.0636755485893417,0.45697056774642986,"Sentiment(polarity=0.0636755485893417, subjectivity=0.45697056774642986)"
11046,4QUkwWPkeKASMXIrNBLcJ4,Shake Dat (feat. Lil Jay),2019,Loui,0.06349592867450013,0.4882549989692847,"Sentiment(polarity=0.06349592867450013, subjectivity=0.4882549989692847)"
11099,3AEgic4yp82NxMWUjHtxnO,Uno,2019,Ambjaay,0.0634768740031898,0.2157894736842105,"Sentiment(polarity=0.0634768740031898, subjectivity=0.2157894736842105)"
11578,5Lt68kjjd51OXADE4Bs3sT,Horizon,2022,Human Henry,0.06329508992299691,0.4986031378182539,"Sentiment(polarity=0.06329508992299691, subjectivity=0.4986031378182539)"
8886,6qL5UWxRSQYml9O99ozoLv,Love Songs - Bonus,2017,Kaash Paige,0.06289983164983165,0.6314814814814816,"Sentiment(polarity=0.06289983164983165, subjectivity=0.6314814814814816)"
11289,5nWVyZaCwtfAkBnwDuXjBh,Spicy (feat. Post Malone),2020,Ty Dolla $ign,0.06270075757575756,0.5113333333333333,"Sentiment(polarity=0.06270075757575756, subjectivity=0.5113333333333333)"
10822,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),2019,JID,0.06225079744816586,0.41788277511961736,"Sentiment(polarity=0.06225079744816586, subjectivity=0.41788277511961736)"
8297,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,2018,Portugal. The Man,0.062037037037037036,0.27037037037037037,"Sentiment(polarity=0.062037037037037036, subjectivity=0.27037037037037037)"
8785,7ckjVsVT3i9jk4jgXd9uiZ,No Idea x Body Party,2016,Senzou,0.06199309763779678,0.46346177222968044,"Sentiment(polarity=0.06199309763779678, subjectivity=0.46346177222968044)"
9909,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",2020,Dan + Shay,0.06196570972886764,0.4697029505582135,"Sentiment(polarity=0.06196570972886764, subjectivity=0.4697029505582135)"
6394,0uTVChzibEWKrXojPaJ9y1,Hard Candy Christmas,2021,Dolly Parton,0.061761904761904775,0.441095238095238,"Sentiment(polarity=0.061761904761904775, subjectivity=0.441095238095238)"
2739,6y468DyY1V67RBNCwzrMrC,L.I.F.E.G.O.E.S.O.N.,2011,Noah And The Whale,0.061710526315789466,0.2705263157894737,"Sentiment(polarity=0.061710526315789466, subjectivity=0.2705263157894737)"
9021,2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),2016,Social House,0.06161120129870127,0.4861147186147187,"Sentiment(polarity=0.06161120129870127, subjectivity=0.4861147186147187)"
11091,3FhBQdBnnsxka6vGVcgCpX,Steppin',2019,Supa Dupa Humble,0.06145833333333333,0.3223958333333334,"Sentiment(polarity=0.06145833333333333, subjectivity=0.3223958333333334)"
5889,6WKVgLDguqRGpcYETE7FBB,Turbulence,2013,Jonny Morgan,0.06142516972660515,0.5603749520017463,"Sentiment(polarity=0.06142516972660515, subjectivity=0.5603749520017463)"
4633,3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,2020,Lil Tjay,0.06112852664576804,0.48709508881922675,"Sentiment(polarity=0.06112852664576804, subjectivity=0.48709508881922675)"
5561,6uP0XLqjRqFx8HAfesdcAg,X Gon' Give It To Ya,2012,DMX,0.06095848595848598,0.47292429792429785,"Sentiment(polarity=0.06095848595848598, subjectivity=0.47292429792429785)"
8867,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),2016,Metro Boomin,0.06081269962023113,0.49957881766459133,"Sentiment(polarity=0.06081269962023113, subjectivity=0.49957881766459133)"
11581,3clY7ZJRPrRWjli6cCYRTg,Someday,2022,Jordan Carl Phillip,0.06081269962023113,0.49957881766459133,"Sentiment(polarity=0.06081269962023113, subjectivity=0.49957881766459133)"
5323,3XWZ7PNB3ei50bTPzHhqA6,Sandstorm - Radio Edit,2022,Darude,0.06016042925599247,0.48862373121758856,"Sentiment(polarity=0.06016042925599247, subjectivity=0.48862373121758856)"
5570,0DIekYoiwwr1kkTUGmQlSL,Strobe - Radio Edit,2022,deadmau5,0.06016042925599247,0.48862373121758856,"Sentiment(polarity=0.06016042925599247, subjectivity=0.48862373121758856)"
7836,4mGHzFvAiRCSOPIpjLvf80,Chemical,2015,The Devil Wears Prada,0.05955882352941176,0.35588235294117654,"Sentiment(polarity=0.05955882352941176, subjectivity=0.35588235294117654)"
7805,05hFJjajhsaepkkLKr767U,Coffins,2015,Bohnes,0.05943722943722944,0.584512987012987,"Sentiment(polarity=0.05943722943722944, subjectivity=0.584512987012987)"
5359,4zZAEFzT0ao13OVzLN2fUw,Topless,2012,Kevin LaSean,0.058080808080808136,0.5065656565656567,"Sentiment(polarity=0.058080808080808136, subjectivity=0.5065656565656567)"
11557,3gVJPWiCXebHMrpCMWyXZN,OMG,2022,SKN The Divine,0.05753031112406114,0.4707438163688164,"Sentiment(polarity=0.05753031112406114, subjectivity=0.4707438163688164)"
7839,7L9GgvMlQ3wcSrDoeGWAej,Waking Lions,2015,Pop Evil,0.05707070707070707,0.513888888888889,"Sentiment(polarity=0.05707070707070707, subjectivity=0.513888888888889)"
11621,10oKSzRcwbZsog2uq2gb4b,Escape (feat. Hayla),2022,Kx5,0.056915306915306905,0.5849456099456101,"Sentiment(polarity=0.056915306915306905, subjectivity=0.5849456099456101)"
11300,7nLk3dprWV4r89sbdrd8fH,Ride 4 Me,2020,Isadora,0.05604166666666667,0.3486458333333334,"Sentiment(polarity=0.05604166666666667, subjectivity=0.3486458333333334)"
5024,3zGmrUrgtV1BlrLV6Ilk8f,Loving you is a losing game - Chill Slowed,2022,Chill Tiks,0.055910192837980585,0.44901800069029674,"Sentiment(polarity=0.055910192837980585, subjectivity=0.44901800069029674)"
336,6rjnRocdCULjLF61x2NR5e,Don't Stop Believin' (Glee Cast Version) - Cover of Journey,2011,Glee Cast,0.055910192837980585,0.44901800069029674,"Sentiment(polarity=0.055910192837980585, subjectivity=0.44901800069029674)"
9578,2ycPqjNhGjrPaJ4mAqCQGJ,ALL THE THINGS SHE SAID,2017,Pxlish Beatz,0.055896498679517556,0.31889453837567056,"Sentiment(polarity=0.055896498679517556, subjectivity=0.31889453837567056)"
4220,2kwDoS8wUDPwcyLOqB7k6N,Let Me,2012,Jared Brady,0.05578323667946308,0.5026494164465858,"Sentiment(polarity=0.05578323667946308, subjectivity=0.5026494164465858)"
10923,1mSdbey7RstGLY2udgXv74,Essence (feat. Justin Bieber & Tems),2019,Wizkid,0.05486874236874235,0.47014652014652014,"Sentiment(polarity=0.05486874236874235, subjectivity=0.47014652014652014)"
11228,5BDbyC0Nz8NIzrAqlNVo9h,Poya Kaalame,2020,Shaan Rahman,0.05479166666666666,0.3637500000000002,"Sentiment(polarity=0.05479166666666666, subjectivity=0.3637500000000002)"
4637,18vXApRmJSgQ6wG2ll9AOg,RAPSTAR,2019,Polo G,0.0546583178726036,0.5164971139971138,"Sentiment(polarity=0.0546583178726036, subjectivity=0.5164971139971138)"
2011,5ByP2mIzeMSkD7MnLGeeUx,Spend My Time,2010,Jon Milk,0.0544607843137255,0.4751960784313725,"Sentiment(polarity=0.0544607843137255, subjectivity=0.4751960784313725)"
1035,7Kpqjspw4Y7HrvItIRcBiW,Jai Ho! (You Are My Destiny),2011,A.R. Rahman,0.05416666666666666,0.5,"Sentiment(polarity=0.05416666666666666, subjectivity=0.5)"
10374,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),2021,Cardi B,0.05324675324675328,0.5335497835497836,"Sentiment(polarity=0.05324675324675328, subjectivity=0.5335497835497836)"
10824,7K3BhSpAxZBznislvUMVtn,Last Night,2019,Morgan Wallen,0.05311224489795918,0.22644557823129247,"Sentiment(polarity=0.05311224489795918, subjectivity=0.22644557823129247)"
11565,1NBnTqbzescBet3Ud5flVX,Wanderer,2022,Chill Wizard,0.05304470479620187,0.4929861106956918,"Sentiment(polarity=0.05304470479620187, subjectivity=0.4929861106956918)"
8825,3NrsijV58BCIssrtZWLlDS,he's mine (sped up) - you may of had him once,2017,accelerate,0.05278273536700501,0.4413398139521734,"Sentiment(polarity=0.05278273536700501, subjectivity=0.4413398139521734)"
363,7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),2010,R. City,0.05275412087912088,0.4017445054945055,"Sentiment(polarity=0.05275412087912088, subjectivity=0.4017445054945055)"
1893,3pbTtFxDofC8fl1jhB8jvt,Don't go,2010,Dez Powell,0.05263748597081929,0.44022274022274027,"Sentiment(polarity=0.05263748597081929, subjectivity=0.44022274022274027)"
286,3uIGef7OSXkFdqxjFWn2o6,Gold Dust - Radio Edit,2011,DJ Fresh,0.052419149477973014,0.5219271041750034,"Sentiment(polarity=0.052419149477973014, subjectivity=0.5219271041750034)"
4065,6vkBqOgDHCkb0PV2FaH4PU,Want U Back,2012,Cher Lloyd,0.05222222222222223,0.15407407407407406,"Sentiment(polarity=0.05222222222222223, subjectivity=0.15407407407407406)"
10230,01k24g94i1JvkFLQmVEdCd,If You're Over Me,2018,Years & Years,0.05222222222222222,0.7222222222222222,"Sentiment(polarity=0.05222222222222222, subjectivity=0.7222222222222222)"
10794,06VsoIC668pU516T6qrgkJ,Instruction (feat. Demi Lovato & Stefflon Don),2019,Jax Jones,0.05192307692307693,0.47435897435897445,"Sentiment(polarity=0.05192307692307693, subjectivity=0.47435897435897445)"
2138,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,2018,Calum Scott,0.05167748917748917,0.5215638528138528,"Sentiment(polarity=0.05167748917748917, subjectivity=0.5215638528138528)"
11554,1rZyZOkUjlbfaqTLVvMNqx,Away,2022,Tekno,0.05135135135135138,0.8283783783783784,"Sentiment(polarity=0.05135135135135138, subjectivity=0.8283783783783784)"
11583,6htS2apWjTN5P50RpUplsj,Love Someone,2022,Denning Burton,0.05128841810363555,0.4734132027392903,"Sentiment(polarity=0.05128841810363555, subjectivity=0.4734132027392903)"
1692,3ufi0iVYJevFAHvTYe3Ked,Ode to the Bouncer,2010,Studio Killers,0.05072951739618406,0.4876903960237295,"Sentiment(polarity=0.05072951739618406, subjectivity=0.4876903960237295)"
3110,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,2014,Arctic Monkeys,0.0505263157894737,0.36350877192982456,"Sentiment(polarity=0.0505263157894737, subjectivity=0.36350877192982456)"
11107,4hanO6Du5J7QEguNHYZHmw,Daddy (feat. Rich The Kid),2019,Blueface,0.05007527657527657,0.4850974827641494,"Sentiment(polarity=0.05007527657527657, subjectivity=0.4850974827641494)"
9666,05XSqqW6L4WuQV55Er1jZd,99 Luftballons,2017,Harris & Ford,0.05000000000000002,0.5,"Sentiment(polarity=0.05000000000000002, subjectivity=0.5)"
9599,1EViub0jFugd66uE2pTeBj,Ulovlig,2017,TIX,0.05000000000000001,0.10000000000000002,"Sentiment(polarity=0.05000000000000001, subjectivity=0.10000000000000002)"
964,0CwYG1UnRmOx8Q1EzElCIL,Second Chance,2010,Shinedown,0.05,0.378125,"Sentiment(polarity=0.05, subjectivity=0.378125)"
8007,4sJAm5WXrKBycKF20bgEqB,Be There,2015,Krewella,0.049776785714285704,0.5654017857142857,"Sentiment(polarity=0.049776785714285704, subjectivity=0.5654017857142857)"
10232,128nauRCAZqROGpyvcUJs3,Honeymoon,2018,Johnny Stimson,0.049745906267645405,0.4250423489553924,"Sentiment(polarity=0.049745906267645405, subjectivity=0.4250423489553924)"
10809,2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,2019,Dean Martin,0.049624060150375925,0.5327067669172932,"Sentiment(polarity=0.049624060150375925, subjectivity=0.5327067669172932)"
6347,4W7bfpXBXrH79dnWyJMkEX,If Only I (feat. Bebe Rexha),2013,Loud Luxury,0.04895602083102082,0.5409547628297628,"Sentiment(polarity=0.04895602083102082, subjectivity=0.5409547628297628)"
5062,6qJrmD6CXKWkWcsYwu9AV3,Aathma Raama,2022,Brodha V,0.04847332451499117,0.5460813492063492,"Sentiment(polarity=0.04847332451499117, subjectivity=0.5460813492063492)"
11036,5sGb7vB83MhpdZsx1tEIYH,Eyes. Lips. Face.,2019,iLL Wayno,0.04845484684092278,0.49921641064046157,"Sentiment(polarity=0.04845484684092278, subjectivity=0.49921641064046157)"
7888,40LQiUUUKXVGyNs09lHVjW,Lips Of An Angel,2015,Hinder,0.04651360544217687,0.4774659863945578,"Sentiment(polarity=0.04651360544217687, subjectivity=0.4774659863945578)"
2249,2x0XnOqwB3oY9wfQ5WdquL,Cannot Get,2010,Jihan Elo,0.046429524386923486,0.4887231990729737,"Sentiment(polarity=0.046429524386923486, subjectivity=0.4887231990729737)"
6274,54TwNxgRorpA9lsStXcv0k,Caso Indefinido - Ao Vivo,2013,Cristiano Araújo,0.04635802469135803,0.564643874643875,"Sentiment(polarity=0.04635802469135803, subjectivity=0.564643874643875)"
891,2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,2011,Soulja Boy,0.04630541871921183,0.24084564860426935,"Sentiment(polarity=0.04630541871921183, subjectivity=0.24084564860426935)"
10932,3LnpBazWpD31QMTn6LgVGv,pushin P (feat. Young Thug),2020,Gunna,0.04613821138211382,0.4475609756097561,"Sentiment(polarity=0.04613821138211382, subjectivity=0.4475609756097561)"
11277,66RPX3Neyf2jim51gdtjqd,Off the Grid (feat. Khalid),2020,Alina Baraz,0.044560185185185196,0.5116898148148148,"Sentiment(polarity=0.044560185185185196, subjectivity=0.5116898148148148)"
10922,4xnaRQjBsHrJY5hmxBlMel,Chemicals,2020,SG Lewis,0.04345238095238096,0.2101190476190476,"Sentiment(polarity=0.04345238095238096, subjectivity=0.2101190476190476)"
11541,4CLuvPgpzYIBa0748NTjmj,C o p i n e s - Slowed,2022,DJ Pho,0.04315672422815278,0.407628205128205,"Sentiment(polarity=0.04315672422815278, subjectivity=0.407628205128205)"
11098,4J2NxCNqehE0MiZhbu97Jx,Beef FloMix,2019,Flo Milli,0.04306818181818182,0.5930050505050505,"Sentiment(polarity=0.04306818181818182, subjectivity=0.5930050505050505)"
11543,6698SZtOCcpz3gbvJLWU3z,Turn Off The Phone (TikTok Edit),2022,Akash Khaira,0.04255747057658056,0.473687367490848,"Sentiment(polarity=0.04255747057658056, subjectivity=0.473687367490848)"
2637,5zpDHEU12zATwLGvozxPw2,Lighters,2011,Bad Meets Evil,0.042488662131519264,0.47205215419501123,"Sentiment(polarity=0.042488662131519264, subjectivity=0.47205215419501123)"
8303,1e1JKLEDKP7hEQzJfNAgPl,Magnolia,2017,Playboi Carti,0.04107298951048949,0.4739291958041959,"Sentiment(polarity=0.04107298951048949, subjectivity=0.4739291958041959)"
10837,6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,2019,TV Girl,0.04068877551020408,0.7091836734693876,"Sentiment(polarity=0.04068877551020408, subjectivity=0.7091836734693876)"
9722,25F6MWrnFBCXVnpN4n76EK,Keanu Reeves,2018,Logic,0.04034613997113998,0.4568832972582975,"Sentiment(polarity=0.04034613997113998, subjectivity=0.4568832972582975)"
11047,4rCKRVJZKVysScn2piDuOT,Something For Your M.I.N.D.,2019,Superorganism,0.040000000000000015,0.45,"Sentiment(polarity=0.040000000000000015, subjectivity=0.45)"
9583,6WDyI10bu1FZ9GGsOT2p2p,Break the Rules,2017,Teddy Specter,0.0396043474861209,0.5308438892798496,"Sentiment(polarity=0.0396043474861209, subjectivity=0.5308438892798496)"
11025,1Y0gaC5pqe1fPv1mlajGNA,Throw That Back Like a Cadillac,2019,El Memer,0.03941819772528433,0.4221475440569928,"Sentiment(polarity=0.03941819772528433, subjectivity=0.4221475440569928)"
11323,3a8gsld8gQzvfyLfPO1LP1,Don't Call Me Up - Acoustic,2020,Mabel,0.03928074476543863,0.43639455782312925,"Sentiment(polarity=0.03928074476543863, subjectivity=0.43639455782312925)"
11357,6ErZMo6unMIA6KJ3Fwzng3,bury a friend - Acoustic,2020,Adam Christopher,0.03928074476543863,0.43639455782312925,"Sentiment(polarity=0.03928074476543863, subjectivity=0.43639455782312925)"
7875,4i7mcbkECX4kqRvfjbBGQz,not my job anymore,2015,Thomas Day,0.0387218045112782,0.5781954887218045,"Sentiment(polarity=0.0387218045112782, subjectivity=0.5781954887218045)"
9668,21vshHiXNoXGfLucAo1sDV,She Doesn't Mind - Smithee Edit,2017,Mick Lion,0.03849048609792416,0.49054026506092635,"Sentiment(polarity=0.03849048609792416, subjectivity=0.49054026506092635)"
9092,63SevszngYpZOwf63o61K4,Nevermind,2016,Dennis Lloyd,0.038095238095238106,0.15753968253968254,"Sentiment(polarity=0.038095238095238106, subjectivity=0.15753968253968254)"
11609,1c5sVhqoQvLHTXTYJTb98i,Midnight Rapture,2022,Anabel Englund,0.037500000000000006,0.36363636363636365,"Sentiment(polarity=0.037500000000000006, subjectivity=0.36363636363636365)"
7441,6lSylu4qTmLBGQB1zp5oCi,Walk It Out,2015,Unk,0.03725490196078431,0.39705882352941174,"Sentiment(polarity=0.03725490196078431, subjectivity=0.39705882352941174)"
2737,1Fxp4LBWsNC58NwnGAXJld,Down With The Trumpets,2011,Rizzle Kicks,0.03674658674658675,0.40109057609057613,"Sentiment(polarity=0.03674658674658675, subjectivity=0.40109057609057613)"
9592,6qiN1G9Q5CLzuWJUKnkLxo,Wop It,2017,Lil Vada,0.03600000000000001,0.19666666666666666,"Sentiment(polarity=0.03600000000000001, subjectivity=0.19666666666666666)"
995,0Ln5tJyLX5qusquBOtq7wf,Fire,2010,Kasabian,0.03541666666666667,0.40902777777777777,"Sentiment(polarity=0.03541666666666667, subjectivity=0.40902777777777777)"
6324,5VEnzMXc8ocZko4M4TqnR2,ONE MORE TIME,2021,blink-182,0.03523809523809524,0.3069047619047619,"Sentiment(polarity=0.03523809523809524, subjectivity=0.3069047619047619)"
4997,18A7ha5BitZjmdHTCwXFbU,Cradles,2022,Sub Urban,0.035094696969697,0.4866666666666667,"Sentiment(polarity=0.035094696969697, subjectivity=0.4866666666666667)"
8616,0dXNQ8dckG4eYfEtq9zcva,All Night,2019,The Vamps,0.03506493506493506,0.40324675324675324,"Sentiment(polarity=0.03506493506493506, subjectivity=0.40324675324675324)"
3407,6zfczP87XO2SxWlQtnjFNa,The Look,2011,Metronomy,0.035,0.22999999999999998,"Sentiment(polarity=0.035, subjectivity=0.22999999999999998)"
4223,1JsnOz8lPfHcKzoqPIQ8LV,Envy,2022,RIZ,0.034718899521531094,0.3862207602339181,"Sentiment(polarity=0.034718899521531094, subjectivity=0.3862207602339181)"
10316,696DnlkuDOXcMAnKlTgXXK,ROXANNE,2018,Arizona Zervas,0.03455882352941178,0.30661764705882355,"Sentiment(polarity=0.03455882352941178, subjectivity=0.30661764705882355)"
9409,5cepAtqnEQ6yVG6088zMMu,Corazón (feat. Nego do Borel),2018,Maluma,0.03374909812409814,0.4942857142857142,"Sentiment(polarity=0.03374909812409814, subjectivity=0.4942857142857142)"
